RSSI,IOT,MCS,CQI,RSRP,RSRQ,BW_Utilization (%),RB_Allocation,UE_Status,QoS_Class,Beamforming,Traffic_Load (kbps),Latency (ms),Backhaul_Status,Mobility,Frequency_Layer,Network_Slice,Handover_Metrics (ms),Retransmission_Rate (%),NFV_Status,Physical_Cell_ID,Active_Features,Energy_Consumption (Watts),UE_Demand (kbps),Current_Resource_Allocation (%),Channel_Conditions
-110,-71,3,13,-81,-15,15.614785284188766,158,connected,3,26,4152,55,1,high-speed,millimeter wave,1,15,7.615034786925019,1,454,None,56,10339,26.349489085060142,6
-108,-68,28,5,-101,-14,28.23869550181321,145,connected,6,55,2786,15,1,high-speed,millimeter wave,4,301,19.228812724709844,0,374,carrier aggregation,390,11376,39.671112414650736,0
-116,-61,28,13,-115,-6,100.0,87,connected,9,40,8547,80,0,stationary,millimeter wave,1,131,18.88086340588591,0,272,None,287,6133,42.53981358871326,9
-85,-1,14,15,-137,-12,92.00309347918423,113,handover,3,32,4306,60,0,stationary,sub-6 GHz,0,141,20.331858763176008,1,502,carrier aggregation,409,5455,35.68584582269034,3
-106,-77,17,2,-115,-11,79.3459778223707,114,connected,3,28,7215,35,0,high-speed,millimeter wave,3,252,14.710019713287913,1,347,carrier aggregation,390,7641,39.948174199230735,4
-79,-61,8,7,-81,-4,37.63073039230489,227,handover,0,18,10129,18,0,stationary,sub-6 GHz,2,34,12.094389209689552,1,103,MIMO,357,9033,0.4852639690921423,4
-112,-79,8,10,-74,-17,29.15101316233677,71,handover,5,41,7255,52,0,high-speed,sub-6 GHz,1,128,9.338095039444525,1,241,MIMO,341,11709,67.08774862783649,3
-78,-64,29,15,-99,-4,80.27618069411747,65,connected,2,19,4836,87,0,high-speed,sub-6 GHz,0,88,8.634755826205705,0,343,None,397,6549,9.972652024512596,3
-87,-34,26,14,-113,-9,60.507259161314046,113,connected,3,10,12827,58,1,stationary,sub-6 GHz,4,412,9.97132609909861,1,59,MIMO,45,3994,59.1244425945423,4
-88,-49,3,15,-112,-19,99.37043609863545,123,connected,8,27,10344,56,0,high-speed,sub-6 GHz,0,81,21.299584683333038,0,319,MIMO,103,12160,64.56652599632,0
-94,-41,25,9,-79,-6,33.077247110193916,47,connected,8,39,13815,31,0,high-speed,sub-6 GHz,2,161,8.94438519637642,0,448,carrier aggregation,165,10642,37.702247085314475,2
-114,-2,31,12,-74,-4,81.46734196073965,202,connected,1,49,5529,103,0,high-speed,millimeter wave,4,0,19.53784232296735,1,73,None,423,7844,99.68161446027185,4
-101,-66,26,4,-107,-13,92.18430257381918,160,handover,8,20,9485,36,0,stationary,millimeter wave,0,400,6.446187738249499,0,249,carrier aggregation,115,7995,69.70489457698932,9
-94,-97,0,9,-114,-15,88.27036879011463,137,connected,5,45,11044,97,0,high-speed,millimeter wave,4,451,11.256803366512889,1,243,carrier aggregation,189,6163,43.718663309682945,9
-120,-6,1,9,-131,-10,61.76203093500078,97,connected,9,46,5128,54,0,stationary,millimeter wave,1,130,0.948664024776501,1,124,None,145,4310,96.17956364225155,8
-77,-20,28,3,-112,-13,77.92687059830448,68,connected,8,2,12209,85,1,stationary,sub-6 GHz,2,10,18.72556935860775,1,136,carrier aggregation,312,8942,37.9777063933676,0
-109,-97,24,9,-95,-9,51.300184418037276,0,connected,6,41,7002,75,1,high-speed,sub-6 GHz,4,73,12.215896249532642,1,466,None,21,13055,37.09587112317685,10
-114,-60,23,9,-83,-9,35.45656846771844,166,connected,8,20,6557,118,0,high-speed,sub-6 GHz,3,416,17.956621470761966,1,79,None,144,8407,82.07767311241155,1
-76,-78,19,11,-90,-9,71.65559463966878,159,idle,4,16,5440,100,0,high-speed,millimeter wave,3,288,18.26564627988526,0,343,None,396,6709,58.859750612180406,4
-85,-40,26,3,-75,-14,33.03790880750789,140,connected,2,34,5988,129,0,stationary,sub-6 GHz,2,9,15.225246598241858,0,59,None,238,11829,83.80653086295209,3
-85,-83,20,6,-101,-11,25.138570157702393,236,handover,5,26,6712,78,1,high-speed,millimeter wave,2,92,16.261302986059736,1,132,MIMO,359,9107,90.0999698022749,10
-118,-96,11,6,-94,-5,87.00195430631533,169,connected,3,21,13772,87,1,high-speed,sub-6 GHz,4,255,21.026834004184,0,145,carrier aggregation,385,9678,53.59539181613984,5
-91,-53,2,2,-104,-16,100.0,99,connected,9,3,6356,45,1,high-speed,millimeter wave,1,252,8.36038003278012,1,93,None,205,9704,66.78703529352276,6
-82,-5,17,7,-100,-8,64.94730506131806,224,connected,5,22,5007,26,1,high-speed,millimeter wave,3,43,20.934795742708268,0,128,None,228,10235,66.40127911651746,10
-109,-2,24,0,-87,-7,60.73692974915295,65,connected,7,50,9705,60,0,stationary,sub-6 GHz,1,483,7.643548074051029,1,311,carrier aggregation,62,4456,69.71546188805765,6
-105,-61,8,2,-111,-10,42.54059490968034,166,handover,5,18,12662,39,1,high-speed,millimeter wave,3,332,9.58833258391239,1,218,MIMO,432,12859,5.913196607028503,0
-113,-74,7,12,-121,-19,94.60087414503776,240,connected,9,5,11816,86,1,high-speed,sub-6 GHz,3,163,11.045693118943623,1,262,MIMO,239,3995,48.040157694226714,9
-113,-48,7,4,-109,-7,100.0,174,connected,7,0,14435,123,1,high-speed,sub-6 GHz,4,88,19.328107978734796,1,364,MIMO,374,3327,60.152075912377676,8
-100,-33,3,13,-124,-19,36.36099779300415,18,connected,8,35,11180,16,0,stationary,millimeter wave,2,299,2.7651276541808407,0,383,MIMO,17,8767,48.25291410537582,1
-109,-83,9,13,-113,-20,67.89299992118093,165,handover,8,24,7531,106,0,stationary,millimeter wave,3,81,21.33108876030394,0,101,carrier aggregation,290,12000,44.67831370702395,6
-103,-44,20,10,-88,-20,42.68396513928603,248,idle,3,34,7038,38,1,high-speed,millimeter wave,0,346,19.316285314242762,1,158,carrier aggregation,337,14189,24.572325967213725,4
-117,-56,23,13,-99,-19,16.0953361050601,207,handover,6,14,7151,33,0,stationary,millimeter wave,4,332,5.429505569597444,1,305,None,332,11809,54.26330135226761,10
-118,-30,15,10,-130,-8,56.80155572650972,230,connected,0,55,11466,102,0,high-speed,millimeter wave,3,197,9.911408906612005,0,69,carrier aggregation,102,13795,4.138338817760512,1
-77,-20,26,5,-82,-15,41.873450698333,115,connected,9,36,12471,84,1,high-speed,millimeter wave,3,499,2.9196562626290756,1,115,None,146,4031,1.5722540057227063,0
-94,-83,3,10,-135,-12,100.0,157,connected,2,25,5219,84,0,stationary,millimeter wave,2,311,11.719400937642932,0,82,MIMO,322,13047,47.70061514979679,3
-113,-85,15,1,-83,-11,95.7713952753741,117,connected,0,19,10619,46,0,stationary,sub-6 GHz,3,343,17.22126851863704,1,255,carrier aggregation,30,11718,3.5549598214003053,0
-103,-85,21,15,-98,-9,63.135226815464804,47,connected,0,26,7884,90,0,high-speed,millimeter wave,0,304,16.35279124417302,1,434,carrier aggregation,193,10300,25.95263097370264,0
-106,-59,12,12,-119,-4,75.36547096874972,17,connected,4,3,11188,81,1,high-speed,millimeter wave,3,27,4.114294068854383,0,267,carrier aggregation,400,7138,47.354369612775436,6
-81,-90,19,8,-130,-20,24.48961201823876,99,idle,4,22,2793,119,0,stationary,millimeter wave,2,347,11.33478534913719,1,114,None,483,9503,51.345766903665954,10
-105,-37,30,7,-114,-7,82.92873369114882,218,connected,3,35,10922,94,0,stationary,sub-6 GHz,3,170,21.502582160274446,1,435,None,125,10473,55.75230131959322,10
-77,-19,22,8,-87,-10,36.16109324918249,235,connected,0,47,12918,95,0,stationary,sub-6 GHz,0,10,20.88241422891301,0,405,MIMO,281,6664,18.67602205108898,0
-107,-4,7,3,-90,-8,72.15124426133028,140,connected,3,8,6164,122,1,high-speed,millimeter wave,4,114,11.493139671564645,0,290,MIMO,377,6475,19.81550762047054,1
-77,-12,3,2,-106,-11,16.568575524814513,264,connected,2,49,9439,86,1,high-speed,sub-6 GHz,0,345,11.119140847474847,1,51,MIMO,60,5616,41.74150190536545,4
-104,-7,1,12,-140,-9,26.633080023106373,226,connected,9,18,12934,53,0,high-speed,millimeter wave,0,393,17.356533974056,0,232,carrier aggregation,263,14846,2.219441727198068,8
-93,-6,10,0,-99,-18,58.90027292685258,138,connected,9,30,11323,26,1,high-speed,sub-6 GHz,3,380,5.003262116935121,0,66,MIMO,247,9842,72.0324017169015,1
-104,-61,7,9,-78,-8,79.98054841415096,184,idle,7,17,8051,95,0,high-speed,sub-6 GHz,3,62,14.882644564356063,0,350,None,147,12637,51.19686984485047,6
-92,-55,27,9,-107,-17,66.8286369957131,103,connected,9,39,14023,36,1,high-speed,sub-6 GHz,0,378,14.177615226698798,1,271,None,281,7214,19.34066315827102,0
-101,-9,15,9,-113,-17,67.55333434042231,98,connected,1,36,5378,27,0,high-speed,millimeter wave,3,26,4.083351126064461,1,334,carrier aggregation,136,9911,40.74332295543849,2
-115,-51,26,11,-99,-20,94.38900421194077,21,connected,0,33,8104,27,0,high-speed,sub-6 GHz,1,49,19.208966378974196,0,198,carrier aggregation,195,8660,65.99051011613582,1
-115,-54,30,8,-92,-11,34.4722313192808,257,handover,8,33,11009,29,0,high-speed,sub-6 GHz,2,298,4.80082386144263,1,96,MIMO,129,10679,3.0628192329097526,4
-81,-39,18,12,-74,-14,38.54232291818499,36,connected,8,31,13085,6,0,stationary,millimeter wave,0,438,8.231057322268779,1,104,MIMO,250,6361,12.919652890133893,3
-108,-81,17,13,-77,-12,53.86230501563423,104,connected,2,0,11740,122,1,stationary,sub-6 GHz,1,309,13.995110060275088,0,261,None,69,7560,37.38156085925398,0
-83,-7,20,3,-99,-7,27.155678432730852,131,connected,5,34,14138,49,0,stationary,millimeter wave,4,73,16.552202715086906,0,288,carrier aggregation,226,6269,55.78112243287453,5
-97,-3,4,2,-109,-18,44.1522027583688,71,connected,4,18,13324,65,1,high-speed,sub-6 GHz,3,352,12.16155238741552,0,406,carrier aggregation,194,5410,50.51839517545849,6
-71,-62,26,12,-71,-16,16.36582173670933,103,handover,4,25,5681,25,0,high-speed,millimeter wave,2,243,10.389721053203557,1,393,carrier aggregation,142,12572,24.749662766563173,4
-88,-77,24,10,-93,-10,22.65464590935358,7,handover,6,30,5405,102,1,stationary,sub-6 GHz,0,372,10.997686578873541,0,361,carrier aggregation,174,6146,78.64555516545288,5
-107,-39,6,6,-133,-7,61.63461172839109,4,connected,0,34,9112,58,1,stationary,sub-6 GHz,0,129,11.03818154333931,0,393,MIMO,223,7225,40.68067479846093,9
-96,-30,21,14,-94,-14,77.22632919587518,117,connected,2,8,7754,57,1,high-speed,sub-6 GHz,0,136,1.313245004846506,0,141,carrier aggregation,314,8084,71.19125661374535,9
-102,-66,26,15,-107,-11,17.212701488455,44,handover,0,0,10460,43,1,high-speed,millimeter wave,2,113,2.8408200876213883,1,87,MIMO,350,7559,97.14149759242639,2
-83,-90,29,0,-103,-16,28.761575596308937,132,connected,6,44,14135,97,1,high-speed,millimeter wave,1,134,2.9445944243321716,1,487,carrier aggregation,438,10796,52.72507881492532,2
-120,-34,8,15,-100,-11,93.07765990553294,94,connected,9,38,7035,100,1,stationary,sub-6 GHz,4,41,12.874567062794284,0,80,carrier aggregation,279,2211,2.6477875993701327,7
-105,-35,20,2,-109,-10,100.0,49,connected,4,52,10441,87,1,stationary,sub-6 GHz,2,13,2.954651038487058,1,405,MIMO,19,11442,69.80754096690966,9
-89,-44,13,4,-82,-19,88.2368376332241,108,connected,9,37,9103,12,1,stationary,millimeter wave,1,366,18.700043839647982,1,3,None,16,6017,89.28509334452995,4
-120,-20,26,2,-96,-12,100.0,163,connected,5,6,13614,83,1,stationary,sub-6 GHz,3,160,5.738444137904864,0,150,None,459,4240,76.15968111624059,9
-92,-26,2,7,-95,-10,71.69680497697338,116,connected,4,60,6847,104,0,high-speed,millimeter wave,3,449,21.745851602691477,0,372,carrier aggregation,116,11971,92.27193751836712,5
-92,-29,29,12,-90,-13,59.01828170150081,24,handover,2,24,11176,37,1,high-speed,sub-6 GHz,0,421,1.4632361117356703,0,38,carrier aggregation,67,12953,60.64439586850667,0
